type,crm,local_id,uri
object,E22_Human-Made_Object,object-Porta-Magna-Pila-95,https://hwgw.uzh.ch/artwork/object-Porta-Magna-Pila-95
object,E22_Human-Made_Object,object-Porta-Magna-San-Petronio,https://hwgw.uzh.ch/built_work/object-Porta-Magna-San-Petronio
object,E22_Human-Made_Object,object-Porta-della-Sagrestia-San-Marco-Venedig,https://hwgw.uzh.ch/built_work/object-Porta-della-Sagrestia-San-Marco-Venedig
object,E22_Human-Made_Object,object-Portrt-Salomon-G-32,https://hwgw.uzh.ch/artwork/object-Portrt-Salomon-G-32
object,E22_Human-Made_Object,object-Prophet-Ezechiel-205,https://hwgw.uzh.ch/artwork/object-Prophet-Ezechiel-205
object,E22_Human-Made_Object,object-Prophet-Jeremias-206,https://hwgw.uzh.ch/artwork/object-Prophet-Jeremias-206
object,E22_Human-Made_Object,object-Prophet-Jesaia-207,https://hwgw.uzh.ch/artwork/object-Prophet-Jesaia-207
object,E22_Human-Made_Object,object-Prophet-Joel-208,https://hwgw.uzh.ch/artwork/object-Prophet-Joel-208
object,E22_Human-Made_Object,object-Prophet-Zacharia-209,https://hwgw.uzh.ch/artwork/object-Prophet-Zacharia-209
object,E22_Human-Made_Object,object-Propheten-204,https://hwgw.uzh.ch/artwork/object-Propheten-204
object,E22_Human-Made_Object,object-Putto-lsst-uber-49,https://hwgw.uzh.ch/artwork/object-Putto-lsst-uber-49
object,E22_Human-Made_Object,object-Quaglio-Liebe-Frau-Muenchen-Radierung,https://hwgw.uzh.ch/artwork/object-Quaglio-Liebe-Frau-Muenchen-Radierung
object,E22_Human-Made_Object,object-Raffael-Tapisserien-Sistina,https://hwgw.uzh.ch/artwork/object-Raffael-Tapisserien-Sistina
object,E22_Human-Made_Object,object-Raffael-zwei-Maennerakte-mit-Kopfstudie,https://hwgw.uzh.ch/artwork/object-Raffael-zwei-Maennerakte-mit-Kopfstudie
object,E22_Human-Made_Object,object-Rebellischer-Skl-177,https://hwgw.uzh.ch/artwork/object-Rebellischer-Skl-177
object,E22_Human-Made_Object,object-Regisole-Pavia,https://hwgw.uzh.ch/artwork/object-Regisole-Pavia
object,E22_Human-Made_Object,object-Reiterschlacht-121,https://hwgw.uzh.ch/artwork/object-Reiterschlacht-121
object,E22_Human-Made_Object,object-Reiterstatue-Marc-Aurel,https://hwgw.uzh.ch/artwork/object-Reiterstatue-Marc-Aurel
object,E22_Human-Made_Object,object-Relief-Gigantomachie-Pergamonaltar,https://hwgw.uzh.ch/artwork/object-Relief-Gigantomachie-Pergamonaltar
object,E22_Human-Made_Object,object-Relief-mit-vier-52,https://hwgw.uzh.ch/artwork/object-Relief-mit-vier-52
object,E22_Human-Made_Object,object-Reliefs-des-Perg-91,https://hwgw.uzh.ch/artwork/object-Reliefs-des-Perg-91
object,E22_Human-Made_Object,object-Reni-dornengekroenter-Christ,https://hwgw.uzh.ch/artwork/object-Reni-dornengekroenter-Christ
object,E22_Human-Made_Object,object-Riemenschneider-Heilig-Blut-Altar,https://hwgw.uzh.ch/built_work/object-Riemenschneider-Heilig-Blut-Altar
object,E22_Human-Made_Object,object-Rom-Grabmahl-Cecilia-Metella,https://hwgw.uzh.ch/artwork/object-Rom-Grabmahl-Cecilia-Metella
object,E22_Human-Made_Object,object-Rom-Senatorenpalast-Nil,https://hwgw.uzh.ch/artwork/object-Rom-Senatorenpalast-Nil
object,E22_Human-Made_Object,object-Rom-Senatorenpalast-Tigris,https://hwgw.uzh.ch/artwork/object-Rom-Senatorenpalast-Tigris
object,E22_Human-Made_Object,object-Rossellino-Grabmal-Pandolfini,https://hwgw.uzh.ch/artwork/object-Rossellino-Grabmal-Pandolfini
object,E22_Human-Made_Object,object-Rothenburg-Hegereiterhaus,https://hwgw.uzh.ch/built_work/object-Rothenburg-Hegereiterhaus
object,E22_Human-Made_Object,object-Rothengurg-Heilig-Blut-Kapelle,https://hwgw.uzh.ch/built_work/object-Rothengurg-Heilig-Blut-Kapelle
object,E22_Human-Made_Object,object-S-Vicenzo-e-Anastasio-Rom,https://hwgw.uzh.ch/built_work/object-S-Vicenzo-e-Anastasio-Rom
object,E22_Human-Made_Object,object-Sacrifice-au-die-28,https://hwgw.uzh.ch/artwork/object-Sacrifice-au-die-28
object,E22_Human-Made_Object,object-Sakristeischrank-Nuernberg,https://hwgw.uzh.ch/built_work/object-Sakristeischrank-Nuernberg
object,E22_Human-Made_Object,object-Salomon-Gessner-22,https://hwgw.uzh.ch/artwork/object-Salomon-Gessner-22
object,E22_Human-Made_Object,object-Salomon-Gessner-25,https://hwgw.uzh.ch/artwork/object-Salomon-Gessner-25
object,E22_Human-Made_Object,object-Salomon-Gessner-33,https://hwgw.uzh.ch/artwork/object-Salomon-Gessner-33
object,E22_Human-Made_Object,object-San-Gallo-Grundriss-Villa-Madama,https://hwgw.uzh.ch/artwork/object-San-Gallo-Grundriss-Villa-Madama
object,E22_Human-Made_Object,object-San-Gallo-Grundriss-Villa-Madama-Fragmente,https://hwgw.uzh.ch/artwork/object-San-Gallo-Grundriss-Villa-Madama-Fragmente
object,E22_Human-Made_Object,object-San-Gallo-Studie-Gaerten-Villa-Madama,https://hwgw.uzh.ch/artwork/object-San-Gallo-Studie-Gaerten-Villa-Madama
object,E22_Human-Made_Object,object-San-Giacomo-degli-Incurabili-Rom,https://hwgw.uzh.ch/built_work/object-San-Giacomo-degli-Incurabili-Rom
object,E22_Human-Made_Object,object-San-Marco-214,https://hwgw.uzh.ch/artwork/object-San-Marco-214
object,E22_Human-Made_Object,object-Sangallo-Terrassierung-Villa-Madama-1356A,https://hwgw.uzh.ch/artwork/object-Sangallo-Terrassierung-Villa-Madama-1356A
object,E22_Human-Made_Object,object-Sangallo-Terrassierung-Villa-Madama-789A,https://hwgw.uzh.ch/artwork/object-Sangallo-Terrassierung-Villa-Madama-789A
object,E22_Human-Made_Object,object-Sansovino-Grab-Ascanio-Maria-Sforza,https://hwgw.uzh.ch/artwork/object-Sansovino-Grab-Ascanio-Maria-Sforza
object,E22_Human-Made_Object,object-Sansovino-Grab-Girolamo-Basso-Rovere,https://hwgw.uzh.ch/artwork/object-Sansovino-Grab-Girolamo-Basso-Rovere
object,E22_Human-Made_Object,object-Santa-Maria-delle-Grazie-Arezzo-Vorhalle,https://hwgw.uzh.ch/built_work/object-Santa-Maria-delle-Grazie-Arezzo-Vorhalle
object,E22_Human-Made_Object,object-Santa-Petronilla-213,https://hwgw.uzh.ch/built_work/object-Santa-Petronilla-213
object,E22_Human-Made_Object,object-Sarburgh-Dresdner-Madonna,https://hwgw.uzh.ch/artwork/object-Sarburgh-Dresdner-Madonna
object,E22_Human-Made_Object,object-Sarto-Predigt-Johannes,https://hwgw.uzh.ch/artwork/object-Sarto-Predigt-Johannes
object,E22_Human-Made_Object,object-Schaeufelin-farbiger-Bauernkopf,https://hwgw.uzh.ch/artwork/object-Schaeufelin-farbiger-Bauernkopf
object,E22_Human-Made_Object,object-Schaffner-Verkuendigung,https://hwgw.uzh.ch/artwork/object-Schaffner-Verkuendigung
object,E22_Human-Made_Object,object-Schlacht-von-Cas-148,https://hwgw.uzh.ch/artwork/object-Schlacht-von-Cas-148
object,E22_Human-Made_Object,object-Schongauer-Baertiger-Greisenkopf,https://hwgw.uzh.ch/artwork/object-Schongauer-Baertiger-Greisenkopf
object,E22_Human-Made_Object,object-Schongauer-Madonna-im-Rosenhag,https://hwgw.uzh.ch/artwork/object-Schongauer-Madonna-im-Rosenhag
object,E22_Human-Made_Object,object-Schwerisstuch-der-Veronika-1510,https://hwgw.uzh.ch/artwork/object-Schwerisstuch-der-Veronika-1510
object,E22_Human-Made_Object,object-Sibyllen-210,https://hwgw.uzh.ch/artwork/object-Sibyllen-210
object,E22_Human-Made_Object,object-Sistina-Chorschranke,https://hwgw.uzh.ch/built_work/object-Sistina-Chorschranke
object,E22_Human-Made_Object,object-Sixtinische-Decke-Schoepfungsszenen,https://hwgw.uzh.ch/artwork/object-Sixtinische-Decke-Schoepfungsszenen
object,E22_Human-Made_Object,object-Skizze-fur-einen-180,https://hwgw.uzh.ch/artwork/object-Skizze-fur-einen-180
object,E22_Human-Made_Object,object-Sklaven-211,https://hwgw.uzh.ch/artwork/object-Sklaven-211
object,E22_Human-Made_Object,object-Sockel-und-Geden-46,https://hwgw.uzh.ch/artwork/object-Sockel-und-Geden-46
object,E22_Human-Made_Object,object-Sodoma-Heiriat-Alexander-Roxane,https://hwgw.uzh.ch/artwork/object-Sodoma-Heiriat-Alexander-Roxane
object,E22_Human-Made_Object,object-Stadttor-durch-d-74,https://hwgw.uzh.ch/artwork/object-Stadttor-durch-d-74
object,E22_Human-Made_Object,object-Stang-Abendmahl,https://hwgw.uzh.ch/artwork/object-Stang-Abendmahl
object,E22_Human-Made_Object,object-Stauffer-Bern-Adorant,https://hwgw.uzh.ch/artwork/object-Stauffer-Bern-Adorant
object,E22_Human-Made_Object,object-Stehender-Jungli-149,https://hwgw.uzh.ch/artwork/object-Stehender-Jungli-149
object,E22_Human-Made_Object,object-Stehender-mnnlic-154,https://hwgw.uzh.ch/artwork/object-Stehender-mnnlic-154
object,E22_Human-Made_Object,object-Sterbender-Adoni-128,https://hwgw.uzh.ch/artwork/object-Sterbender-Adoni-128
object,E22_Human-Made_Object,object-Sterbender-Sklav-178,https://hwgw.uzh.ch/artwork/object-Sterbender-Sklav-178
object,E22_Human-Made_Object,object-Stoss-Englischer-Gruss,https://hwgw.uzh.ch/artwork/object-Stoss-Englischer-Gruss
object,E22_Human-Made_Object,object-Studie-Palazzo-Caprini,https://hwgw.uzh.ch/artwork/object-Studie-Palazzo-Caprini
object,E22_Human-Made_Object,object-Studie-einer-sit-152,https://hwgw.uzh.ch/artwork/object-Studie-einer-sit-152
object,E22_Human-Made_Object,object-Studienblatt-mit-221,https://hwgw.uzh.ch/artwork/object-Studienblatt-mit-221
object,E22_Human-Made_Object,object-Stuttgart-Schloss-Arkadenhof,https://hwgw.uzh.ch/built_work/object-Stuttgart-Schloss-Arkadenhof
object,E22_Human-Made_Object,object-Telamon-Olympeion-Agrigent,https://hwgw.uzh.ch/artwork/object-Telamon-Olympeion-Agrigent
object,E22_Human-Made_Object,object-Testa-divina-171,https://hwgw.uzh.ch/artwork/object-Testa-divina-171
object,E22_Human-Made_Object,object-Thronende-Madonn-144,https://hwgw.uzh.ch/artwork/object-Thronende-Madonn-144
object,E22_Human-Made_Object,object-Thyrsis-reicht-C-59,https://hwgw.uzh.ch/artwork/object-Thyrsis-reicht-C-59
object,E22_Human-Made_Object,object-Tizian-Hieronymus-Wueste,https://hwgw.uzh.ch/artwork/object-Tizian-Hieronymus-Wueste
object,E22_Human-Made_Object,object-Tizian-Mariae-Himmelfahrt,https://hwgw.uzh.ch/artwork/object-Tizian-Mariae-Himmelfahrt
object,E22_Human-Made_Object,object-Tondo-Taddei-Abguss,https://hwgw.uzh.ch/artwork/object-Tondo-Taddei-Abguss
object,E22_Human-Made_Object,object-Tragende-Fraueng-169,https://hwgw.uzh.ch/artwork/object-Tragende-Fraueng-169
object,E22_Human-Made_Object,object-Traut-Taufe-mit-Stifterbild,https://hwgw.uzh.ch/artwork/object-Traut-Taufe-mit-Stifterbild
object,E22_Human-Made_Object,object-Trunkenheit-Noah-212,https://hwgw.uzh.ch/artwork/object-Trunkenheit-Noah-212
object,E22_Human-Made_Object,object-Tympanon-San-Petronio,https://hwgw.uzh.ch/built_work/object-Tympanon-San-Petronio
object,E22_Human-Made_Object,object-Uccello-Grabmalsfresko-John-Hawkwood,https://hwgw.uzh.ch/artwork/object-Uccello-Grabmalsfresko-John-Hawkwood
object,E22_Human-Made_Object,object-Ulm-Kornhaus,https://hwgw.uzh.ch/built_work/object-Ulm-Kornhaus
object,E22_Human-Made_Object,object-Un-Pre-de-famill-18,https://hwgw.uzh.ch/artwork/object-Un-Pre-de-famill-18
object,E22_Human-Made_Object,object-Versuchung-des-h-147,https://hwgw.uzh.ch/artwork/object-Versuchung-des-h-147
object,E22_Human-Made_Object,object-Versuchung-des-h-216,https://hwgw.uzh.ch/artwork/object-Versuchung-des-h-216
object,E22_Human-Made_Object,object-Verteilung-von-Rosenkraenzen-1477,https://hwgw.uzh.ch/artwork/object-Verteilung-von-Rosenkraenzen-1477
object,E22_Human-Made_Object,object-Vicenza-Pal-Thiene-Innenhof,https://hwgw.uzh.ch/built_work/object-Vicenza-Pal-Thiene-Innenhof
object,E22_Human-Made_Object,object-Vier-Europer-bes-68,https://hwgw.uzh.ch/artwork/object-Vier-Europer-bes-68
object,E22_Human-Made_Object,object-Vischer-Epitaph-Anton-Kress,https://hwgw.uzh.ch/artwork/object-Vischer-Epitaph-Anton-Kress
object,E22_Human-Made_Object,object-Vischer-Epitaph-Friedrich-d-Weise,https://hwgw.uzh.ch/artwork/object-Vischer-Epitaph-Friedrich-d-Weise
object,E22_Human-Made_Object,object-Vision-der-7-goldenen-Leuchter-1483,https://hwgw.uzh.ch/artwork/object-Vision-der-7-goldenen-Leuchter-1483
object,E22_Human-Made_Object,object-Waldige-Landscha-75,https://hwgw.uzh.ch/artwork/object-Waldige-Landscha-75
object,E22_Human-Made_Object,object-Wallraf-Erscheinung-des-Engels,https://hwgw.uzh.ch/artwork/object-Wallraf-Erscheinung-des-Engels
object,E22_Human-Made_Object,object-Weckmann-Thronende-Madonna,https://hwgw.uzh.ch/built_work/object-Weckmann-Thronende-Madonna
object,E22_Human-Made_Object,object-Weibliche-Buste-114,https://hwgw.uzh.ch/artwork/object-Weibliche-Buste-114
object,E22_Human-Made_Object,object-Weiblicher-und-m-115,https://hwgw.uzh.ch/artwork/object-Weiblicher-und-m-115
object,E22_Human-Made_Object,object-Wien-KHM-Juengling-Magdalensberg,https://hwgw.uzh.ch/artwork/object-Wien-KHM-Juengling-Magdalensberg
object,E22_Human-Made_Object,object-Witz-hl-Katharina-u-Magdalena,https://hwgw.uzh.ch/artwork/object-Witz-hl-Katharina-u-Magdalena
object,E22_Human-Made_Object,object-Wolgemut-Teufelaehnliche-Gestalt,https://hwgw.uzh.ch/artwork/object-Wolgemut-Teufelaehnliche-Gestalt
object,E22_Human-Made_Object,object-Wolgemut-Tod-Mariae-Hallersches-Epitaph,https://hwgw.uzh.ch/artwork/object-Wolgemut-Tod-Mariae-Hallersches-Epitaph
object,E22_Human-Made_Object,object-Wundertaten-des-174,https://hwgw.uzh.ch/artwork/object-Wundertaten-des-174
object,E22_Human-Made_Object,object-Zasinger-Memento-mori,https://hwgw.uzh.ch/artwork/object-Zasinger-Memento-mori
object,E22_Human-Made_Object,object-Zeitblom-Beweinung-Christi,https://hwgw.uzh.ch/artwork/object-Zeitblom-Beweinung-Christi
object,E22_Human-Made_Object,object-Zoan-Tanz-der-Musen,https://hwgw.uzh.ch/artwork/object-Zoan-Tanz-der-Musen
object,E22_Human-Made_Object,object-Zoan-Tanz-der-vier-Frauen,https://hwgw.uzh.ch/artwork/object-Zoan-Tanz-der-vier-Frauen
object,E22_Human-Made_Object,object-Zuliani-Tod-Petrus,https://hwgw.uzh.ch/artwork/object-Zuliani-Tod-Petrus
object,E22_Human-Made_Object,object-Zwei-bei-einem-B-38,https://hwgw.uzh.ch/artwork/object-Zwei-bei-einem-B-38
object,E22_Human-Made_Object,object-Zwei-nach-einer-57,https://hwgw.uzh.ch/artwork/object-Zwei-nach-einer-57
object,E22_Human-Made_Object,object-Zwei-tanzende-Pu-48,https://hwgw.uzh.ch/artwork/object-Zwei-tanzende-Pu-48
object,E22_Human-Made_Object,object-Zwlf-Studienkpfe-172,https://hwgw.uzh.ch/artwork/object-Zwlf-Studienkpfe-172
object,E22_Human-Made_Object,object-Zwoelf-Apostel-Freiburger-Hochaltar,https://hwgw.uzh.ch/artwork/object-Zwoelf-Apostel-Freiburger-Hochaltar
object,E22_Human-Made_Object,object-cappella-di-san-giovanni-dom-siena,https://hwgw.uzh.ch/built_work/object-cappella-di-san-giovanni-dom-siena
object,E22_Human-Made_Object,object-chor-santa-maria-delle-grazie,https://hwgw.uzh.ch/built_work/object-chor-santa-maria-delle-grazie
object,E22_Human-Made_Object,object-da-Cesena-Allegorie,https://hwgw.uzh.ch/artwork/object-da-Cesena-Allegorie
object,E22_Human-Made_Object,object-da-Vinci-David,https://hwgw.uzh.ch/artwork/object-da-Vinci-David
object,E22_Human-Made_Object,object-da-Vinci-Leda-u-Schwan,https://hwgw.uzh.ch/artwork/object-da-Vinci-Leda-u-Schwan
object,E22_Human-Made_Object,object-da-Vinci-Vorstudia-Reiterdenkmal,https://hwgw.uzh.ch/artwork/object-da-Vinci-Vorstudia-Reiterdenkmal
object,E22_Human-Made_Object,object-de-Barbari-Frauenbueste,https://hwgw.uzh.ch/artwork/object-de-Barbari-Frauenbueste
object,E22_Human-Made_Object,object-de-Barbari-Grosses-Priapopfer,https://hwgw.uzh.ch/artwork/object-de-Barbari-Grosses-Priapopfer
object,E22_Human-Made_Object,object-de-Barbari-Kleopatra,https://hwgw.uzh.ch/artwork/object-de-Barbari-Kleopatra
object,E22_Human-Made_Object,object-de-Barbari-Mars-u-Venus,https://hwgw.uzh.ch/artwork/object-de-Barbari-Mars-u-Venus
object,E22_Human-Made_Object,object-de-Barbari-zwei-Viktorien,https://hwgw.uzh.ch/artwork/object-de-Barbari-zwei-Viktorien
object,E22_Human-Made_Object,object-de-Predis-Profilbildnis-Kaiser-Maximilian-I,https://hwgw.uzh.ch/artwork/object-de-Predis-Profilbildnis-Kaiser-Maximilian-I
object,E22_Human-Made_Object,object-del-Sarto-Geburt-Mariae,https://hwgw.uzh.ch/artwork/object-del-Sarto-Geburt-Mariae
object,E22_Human-Made_Object,object-jardin-de-l-etang-fontainebleau,https://hwgw.uzh.ch/built_work/object-jardin-de-l-etang-fontainebleau
object,E22_Human-Made_Object,object-object-Staufen-Schutzmantelmadonna,https://hwgw.uzh.ch/built_work/object-object-Staufen-Schutzmantelmadonna
object,E22_Human-Made_Object,object-palazzo-del-conte-rosselmini-florenz,https://hwgw.uzh.ch/built_work/object-palazzo-del-conte-rosselmini-florenz
object,E22_Human-Made_Object,object-refektorium-santa-maria-delle-grazie,https://hwgw.uzh.ch/built_work/object-refektorium-santa-maria-delle-grazie
object,E22_Human-Made_Object,object-van-Cleve-Tod-Mariae,https://hwgw.uzh.ch/artwork/object-van-Cleve-Tod-Mariae
object,E22_Human-Made_Object,object-verschollen-Anna-Selbdritt,https://hwgw.uzh.ch/artwork/object-verschollen-Anna-Selbdritt
object,E22_Human-Made_Object,object-via-del-gesu-rom,https://hwgw.uzh.ch/built_work/object-via-del-gesu-rom
object,E22_Human-Made_Object,object-via-di-campo-di-ferro-rom,https://hwgw.uzh.ch/built_work/object-via-di-campo-di-ferro-rom
object,E22_Human-Made_Object,object-von-Orley-Hiob-Triptychon,https://hwgw.uzh.ch/artwork/object-von-Orley-Hiob-Triptychon
organization,E74_Group,gnd-10002463-4,https://hwgw.uzh.ch/organization/gnd-10002463-4
organization,E74_Group,gnd-10004415-3,https://hwgw.uzh.ch/organization/gnd-10004415-3
organization,E74_Group,gnd-10006374-3,https://hwgw.uzh.ch/organization/gnd-10006374-3
organization,E74_Group,gnd-10007120-X,https://hwgw.uzh.ch/organization/gnd-10007120-X
organization,E74_Group,gnd-10010164-1,https://hwgw.uzh.ch/organization/gnd-10010164-1
organization,E74_Group,gnd-1001454-8,https://hwgw.uzh.ch/organization/gnd-1001454-8
organization,E74_Group,gnd-1001520-6,https://hwgw.uzh.ch/organization/gnd-1001520-6
organization,E74_Group,gnd-1003196-0,https://hwgw.uzh.ch/organization/gnd-1003196-0
organization,E74_Group,gnd-1003302-6,https://hwgw.uzh.ch/organization/gnd-1003302-6
organization,E74_Group,gnd-1003319-1,https://hwgw.uzh.ch/organization/gnd-1003319-1
organization,E74_Group,gnd-1003322-1,https://hwgw.uzh.ch/organization/gnd-1003322-1
organization,E74_Group,gnd-1004443-7,https://hwgw.uzh.ch/organization/gnd-1004443-7
organization,E74_Group,gnd-1004733-5,https://hwgw.uzh.ch/organization/gnd-1004733-5
organization,E74_Group,gnd-10048958-8,https://hwgw.uzh.ch/organization/gnd-10048958-8
organization,E74_Group,gnd-1006766-8,https://hwgw.uzh.ch/organization/gnd-1006766-8
organization,E74_Group,gnd-1006837-5,https://hwgw.uzh.ch/organization/gnd-1006837-5
organization,E74_Group,gnd-10069245-X,https://hwgw.uzh.ch/organization/gnd-10069245-X
organization,E74_Group,gnd-1007035-7,https://hwgw.uzh.ch/organization/gnd-1007035-7
organization,E74_Group,gnd-1007069-2,https://hwgw.uzh.ch/organization/gnd-1007069-2
organization,E74_Group,gnd-10070766-X,https://hwgw.uzh.ch/organization/gnd-10070766-X
organization,E74_Group,gnd-10073784-5,https://hwgw.uzh.ch/organization/gnd-10073784-5
organization,E74_Group,gnd-1007556-2,https://hwgw.uzh.ch/organization/gnd-1007556-2
organization,E74_Group,gnd-1007559-8,https://hwgw.uzh.ch/organization/gnd-1007559-8
organization,E74_Group,gnd-1007560-4,https://hwgw.uzh.ch/organization/gnd-1007560-4
organization,E74_Group,gnd-1007583-5,https://hwgw.uzh.ch/organization/gnd-1007583-5
organization,E74_Group,gnd-1007926-9,https://hwgw.uzh.ch/organization/gnd-1007926-9
organization,E74_Group,gnd-1007928-2,https://hwgw.uzh.ch/organization/gnd-1007928-2
organization,E74_Group,gnd-1007965-8,https://hwgw.uzh.ch/organization/gnd-1007965-8
organization,E74_Group,gnd-10081052-4,https://hwgw.uzh.ch/organization/gnd-10081052-4
organization,E74_Group,gnd-1008166-5,https://hwgw.uzh.ch/organization/gnd-1008166-5
organization,E74_Group,gnd-1008914-7,https://hwgw.uzh.ch/organization/gnd-1008914-7
organization,E74_Group,gnd-1009452-0,https://hwgw.uzh.ch/organization/gnd-1009452-0
organization,E74_Group,gnd-10097612-8,https://hwgw.uzh.ch/organization/gnd-10097612-8
organization,E74_Group,gnd-1010575-X,https://hwgw.uzh.ch/organization/gnd-1010575-X
organization,E74_Group,gnd-1012546-2,https://hwgw.uzh.ch/organization/gnd-1012546-2
organization,E74_Group,gnd-10125749-1,https://hwgw.uzh.ch/organization/gnd-10125749-1
organization,E74_Group,gnd-1012979-0,https://hwgw.uzh.ch/organization/gnd-1012979-0
organization,E74_Group,gnd-10132865-5,https://hwgw.uzh.ch/organization/gnd-10132865-5
organization,E74_Group,gnd-10140798-1,https://hwgw.uzh.ch/organization/gnd-10140798-1
organization,E74_Group,gnd-10144092-3,https://hwgw.uzh.ch/organization/gnd-10144092-3
organization,E74_Group,gnd-10148439-2,https://hwgw.uzh.ch/organization/gnd-10148439-2
organization,E74_Group,gnd-10156282-2,https://hwgw.uzh.ch/organization/gnd-10156282-2
organization,E74_Group,gnd-1016783-3,https://hwgw.uzh.ch/organization/gnd-1016783-3
organization,E74_Group,gnd-10171799-4,https://hwgw.uzh.ch/organization/gnd-10171799-4
organization,E74_Group,gnd-1019149-5,https://hwgw.uzh.ch/organization/gnd-1019149-5
organization,E74_Group,gnd-1019500-2,https://hwgw.uzh.ch/organization/gnd-1019500-2
organization,E74_Group,gnd-1020994-3,https://hwgw.uzh.ch/organization/gnd-1020994-3
organization,E74_Group,gnd-1022060-4,https://hwgw.uzh.ch/organization/gnd-1022060-4
organization,E74_Group,gnd-1022123-2,https://hwgw.uzh.ch/organization/gnd-1022123-2
organization,E74_Group,gnd-1022738-6,https://hwgw.uzh.ch/organization/gnd-1022738-6
organization,E74_Group,gnd-1023420-2,https://hwgw.uzh.ch/organization/gnd-1023420-2
organization,E74_Group,gnd-1023738-0,https://hwgw.uzh.ch/organization/gnd-1023738-0
organization,E74_Group,gnd-1024792-0,https://hwgw.uzh.ch/organization/gnd-1024792-0
organization,E74_Group,gnd-1025552-7,https://hwgw.uzh.ch/organization/gnd-1025552-7
organization,E74_Group,gnd-1033853-6,https://hwgw.uzh.ch/organization/gnd-1033853-6
organization,E74_Group,gnd-10357909-6,https://hwgw.uzh.ch/organization/gnd-10357909-6
organization,E74_Group,gnd-10363694-8,https://hwgw.uzh.ch/organization/gnd-10363694-8
organization,E74_Group,gnd-1038847-3,https://hwgw.uzh.ch/organization/gnd-1038847-3
organization,E74_Group,gnd-1043161147,https://hwgw.uzh.ch/organization/gnd-1043161147
organization,E74_Group,gnd-1044123753,https://hwgw.uzh.ch/organization/gnd-1044123753
organization,E74_Group,gnd-1044881-0,https://hwgw.uzh.ch/organization/gnd-1044881-0
organization,E74_Group,gnd-1045047-6,https://hwgw.uzh.ch/organization/gnd-1045047-6
organization,E74_Group,gnd-1046717456,https://hwgw.uzh.ch/organization/gnd-1046717456
organization,E74_Group,gnd-1048275-1,https://hwgw.uzh.ch/organization/gnd-1048275-1
organization,E74_Group,gnd-1052923-8,https://hwgw.uzh.ch/organization/gnd-1052923-8
organization,E74_Group,gnd-1053223-7,https://hwgw.uzh.ch/organization/gnd-1053223-7
organization,E74_Group,gnd-1054877130,https://hwgw.uzh.ch/organization/gnd-1054877130
organization,E74_Group,gnd-1055016-1,https://hwgw.uzh.ch/organization/gnd-1055016-1
organization,E74_Group,gnd-1056275-8,https://hwgw.uzh.ch/organization/gnd-1056275-8
organization,E74_Group,gnd-1058178571,https://hwgw.uzh.ch/organization/gnd-1058178571
organization,E74_Group,gnd-106474009X,https://hwgw.uzh.ch/organization/gnd-106474009X
organization,E74_Group,gnd-1072793652,https://hwgw.uzh.ch/organization/gnd-1072793652
organization,E74_Group,gnd-1072899981,https://hwgw.uzh.ch/organization/gnd-1072899981
organization,E74_Group,gnd-1072939827,https://hwgw.uzh.ch/organization/gnd-1072939827
organization,E74_Group,gnd-1072966123,https://hwgw.uzh.ch/organization/gnd-1072966123
organization,E74_Group,gnd-1072969467,https://hwgw.uzh.ch/organization/gnd-1072969467
organization,E74_Group,gnd-107297603X,https://hwgw.uzh.ch/organization/gnd-107297603X
organization,E74_Group,gnd-1073067890,https://hwgw.uzh.ch/organization/gnd-1073067890
organization,E74_Group,gnd-1078799482,https://hwgw.uzh.ch/organization/gnd-1078799482
organization,E74_Group,gnd-1080431-6,https://hwgw.uzh.ch/organization/gnd-1080431-6
organization,E74_Group,gnd-1080843-7,https://hwgw.uzh.ch/organization/gnd-1080843-7
organization,E74_Group,gnd-1082428-5,https://hwgw.uzh.ch/organization/gnd-1082428-5
organization,E74_Group,gnd-1085075-2,https://hwgw.uzh.ch/organization/gnd-1085075-2
organization,E74_Group,gnd-1085896730,https://hwgw.uzh.ch/organization/gnd-1085896730
organization,E74_Group,gnd-1085951251,https://hwgw.uzh.ch/organization/gnd-1085951251
organization,E74_Group,gnd-1086065719,https://hwgw.uzh.ch/organization/gnd-1086065719
organization,E74_Group,gnd-1086204646,https://hwgw.uzh.ch/organization/gnd-1086204646
organization,E74_Group,gnd-1086220544,https://hwgw.uzh.ch/organization/gnd-1086220544
organization,E74_Group,gnd-1086221923,https://hwgw.uzh.ch/organization/gnd-1086221923
organization,E74_Group,gnd-1086237528,https://hwgw.uzh.ch/organization/gnd-1086237528
organization,E74_Group,gnd-1086465-9,https://hwgw.uzh.ch/organization/gnd-1086465-9
organization,E74_Group,gnd-1086611071,https://hwgw.uzh.ch/organization/gnd-1086611071
organization,E74_Group,gnd-108671976X,https://hwgw.uzh.ch/organization/gnd-108671976X
organization,E74_Group,gnd-1086866495,https://hwgw.uzh.ch/organization/gnd-1086866495
organization,E74_Group,gnd-1086900758,https://hwgw.uzh.ch/organization/gnd-1086900758
organization,E74_Group,gnd-1087187540,https://hwgw.uzh.ch/organization/gnd-1087187540
organization,E74_Group,gnd-1087411882,https://hwgw.uzh.ch/organization/gnd-1087411882
organization,E74_Group,gnd-1087452856,https://hwgw.uzh.ch/organization/gnd-1087452856
organization,E74_Group,gnd-1087529816,https://hwgw.uzh.ch/organization/gnd-1087529816
